 PersonId , FinancialYearId , Income , TaxPayable 
 844 , 4 , 7782 , 5653 
 512 , 2 , 54943 , 9953 
 849 , 1 , 248746 , 7453 
 446 , 7 , 474849 , 7453 
 781 , 8 , 56904 , 10953 
 595 , 6 , 471683 , 9953 
 499 , 4 , 55155 , 7453 
 234 , 3 , 458823 , 9953 
 486 , 4 , 98675 , 7453 
 362 , 8 , 245600 , 7453 
 962 , 3 , 100532 , 5653 
 301 , 3 , 223502 , 5653 
 384 , 7 , 231186 , 7453 
 716 , 1 , 380949 , 7453 
 63 , 4 , 88029 , 7453 
 785 , 4 , 354478 , 6653 
 209 , 7 , 219924 , 10953 
 768 , 1 , 249352 , 5653 
 477 , 6 , 485261 , 4753 
 83 , 1 , 344515 , 7453 
 801 , 1 , 392774 , 10953 
 983 , 7 , 490994 , 10953 
 145 , 5 , 379458 , 6653 
 930 , 2 , 293446 , 7453 
 204 , 7 , 467734 , 10953 
 383 , 4 , 430977 , 7453 
 934 , 5 , 314721 , 4753 
 254 , 7 , 69354 , 10953 
 386 , 2 , 179693 , 9953 
 275 , 8 , 435480 , 7453 
 777 , 6 , 65160 , 7453 
 610 , 8 , 137398 , 6653 
 880 , 7 , 246727 , 7453 
 967 , 6 , 360074 , 10953 
 966 , 3 , 78390 , 7453 
 868 , 3 , 146793 , 9953 
 248 , 6 , 103937 , 7453 
 544 , 4 , 450237 , 7453 
 518 , 5 , 74668 , 6653 
 453 , 1 , 87476 , 7453 
 608 , 2 , 311040 , 7453 
 187 , 2 , 216571 , 4753 
 864 , 1 , 298249 , 7453 
 284 , 1 , 382886 , 7453 
 960 , 2 , 324644 , 10953 
 78 , 8 , 365702 , 5653 
 36 , 3 , 353405 , 7453 
 253 , 2 , 155440 , 7453 
 437 , 5 , 472301 , 4753 
 803 , 8 , 346429 , 7453 
 249 , 5 , 473262 , 5653 
 312 , 3 , 397429 , 7453 
 359 , 1 , 390225 , 7453 
 15 , 8 , 371956 , 7453 
 121 , 1 , 205260 , 7453 
 243 , 5 , 83059 , 7453 
 440 , 5 , 175046 , 7453 
 994 , 8 , 455301 , 4753 
 974 , 8 , 57114 , 10953 
 590 , 5 , 125928 , 6653 
 412 , 2 , 206961 , 4753 
 26 , 5 , 485801 , 4753 
 29 , 1 , 329129 , 7453 
 943 , 5 , 163196 , 7453 
 705 , 3 , 274439 , 7453 
 863 , 3 , 463134 , 10953 
 885 , 5 , 476776 , 7453 
 444 , 2 , 371113 , 9953 
 168 , 7 , 352559 , 7453 
 656 , 2 , 441237 , 7453 
 771 , 7 , 300541 , 4753 
 827 , 4 , 269688 , 6653 
 729 , 4 , 224683 , 9953 
 496 , 6 , 447785 , 7453 
 764 , 8 , 87874 , 10953 
 701 , 8 , 226203 , 9953 
 195 , 6 , 242084 , 10953 
 875 , 5 , 497012 , 5653 
 712 , 8 , 468803 , 9953 
 613 , 8 , 152032 , 5653 
 949 , 1 , 127572 , 5653 
 371 , 4 , 209281 , 4753 
 329 , 3 , 97054 , 10953 
 745 , 3 , 993265 , 7453 
 799 , 4 , 462218 , 6653 
 52 , 3 , 167731 , 4753 
 928 , 8 , 247173 , 9953 
 366 , 7 , 374771 , 4753 
 479 , 6 , 204814 , 10953 
 238 , 6 , 495992 , 5653 
 845 , 6 , 471747 , 7453 
 117 , 6 , 148636 , 7453 
 804 , 4 , 443122 , 5653 
 447 , 8 , 448741 , 4753 
 825 , 7 , 380515 , 7453 
 266 , 5 , 325239 , 7453 
 866 , 2 , 387442 , 5653 
 855 , 4 , 185053 , 9953 
 746 , 6 , 158446 , 7453 
 45 , 8 , 361510 , 7453 
 585 , 3 , 384526 , 7453 
 529 , 2 , 482293 , 9953 
 910 , 3 , 302882 , 5653 
 965 , 3 , 81064 , 10953 
 662 , 2 , 95888 , 6653 
 358 , 2 , 253574 , 10953 
 757 , 7 , 222746 , 7453 
 471 , 4 , 442441 , 4753 
 834 , 1 , 994082 , 5653 
 663 , 1 , 479057 , 7453 
 525 , 7 , 340975 , 7453 
 39 , 1 , 178034 , 10953 
 941 , 1 , 486499 , 7453 
 414 , 1 , 405083 , 9953 
 919 , 5 , 498357 , 7453 
 820 , 6 , 497681 , 4753 
 436 , 3 , 438747 , 7453 
 728 , 6 , 495865 , 7453 
 740 , 2 , 200978 , 6653 
 188 , 8 , 156708 , 6653 
 382 , 3 , 265960 , 7453 
 409 , 6 , 152005 , 7453 
 474 , 4 , 216299 , 7453 
 66 , 2 , 357228 , 6653 
 471 , 4 , 469490 , 7453 
 19 , 1 , 201904 , 10953 
 643 , 8 , 326567 , 7453 
 997 , 5 , 275942 , 5653 
 10 , 7 , 117269 , 7453 
 950 , 3 , 262636 , 7453 
 973 , 7 , 998762 , 5653 
 836 , 3 , 107031 , 4753 
 293 , 7 , 388565 , 7453 
 800 , 8 , 157292 , 5653 
 688 , 5 , 263107 , 7453 
 240 , 7 , 145280 , 7453 
 95 , 1 , 406400 , 7453 
 968 , 1 , 65945 , 7453 
 718 , 2 , 287377 , 7453 
 828 , 3 , 258644 , 10953 
 41 , 5 , 444986 , 7453 
 104 , 5 , 304799 , 7453 
 809 , 7 , 90645 , 7453 
 694 , 6 , 225757 , 7453 
 928 , 7 , 204356 , 7453 
 782 , 6 , 343712 , 5653 
 379 , 6 , 162138 , 6653 
 638 , 4 , 88038 , 6653 
 865 , 3 , 450385 , 7453 
 811 , 2 , 382834 , 10953 
 674 , 3 , 386492 , 5653 
 859 , 4 , 391578 , 6653 
 21 , 3 , 484075 , 7453 
 991 , 7 , 51738 , 6653 
 963 , 5 , 145549 , 7453 
 914 , 6 , 286921 , 4753 
 509 , 6 , 315994 , 10953 
 967 , 2 , 445654 , 10953 
 516 , 7 , 111575 , 7453 
 945 , 1 , 393984 , 10953 
 563 , 2 , 427008 , 6653 
 829 , 3 , 446804 , 10953 
 697 , 5 , 375171 , 4753 
 592 , 6 , 121445 , 7453 
 251 , 2 , 190295 , 7453 
 385 , 5 , 283944 , 10953 
 134 , 2 , 245469 , 7453 
 50 , 1 , 379206 , 7453 
 387 , 4 , 191976 , 7453 
 684 , 6 , 403077 , 7453 
 200 , 6 , 141281 , 4753 
 637 , 2 , 422757 , 7453 
 667 , 5 , 258488 , 6653 
 438 , 8 , 442994 , 10953 
 616 , 4 , 211723 , 9953 
 948 , 7 , 461228 , 6653 
 272 , 8 , 111316 , 7453 
 196 , 7 , 490542 , 5653 
 487 , 3 , 202871 , 4753 
 543 , 7 , 175777 , 7453 
 621 , 4 , 45766 , 7453 
 436 , 5 , 288528 , 6653 
 645 , 2 , 325558 , 6653 
 726 , 6 , 234435 , 7453 
 329 , 8 , 376144 , 10953 
 988 , 4 , 447185 , 7453 
 799 , 8 , 122956 , 7453 
 237 , 1 , 386827 , 7453 
 805 , 4 , 61742 , 5653 
 355 , 8 , 476186 , 7453 
 649 , 1 , 329286 , 7453 
 556 , 7 , 460746 , 7453 
 812 , 2 , 454415 , 7453 
 692 , 1 , 37453 , 9953 
 92 , 1 , 991637 , 7453 
 744 , 2 , 498182 , 5653 
 743 , 8 , 429562 , 5653 
 699 , 1 , 469244 , 10953 
 294 , 4 , 85461 , 4753 
 671 , 2 , 420413 , 9953 
 774 , 4 , 104242 , 5653 
 778 , 6 , 28278 , 6653 
 906 , 8 , 396063 , 9953 
 273 , 5 , 97307 , 7453 
 32 , 4 , 291553 , 9953 
 638 , 1 , 463736 , 7453 
 536 , 7 , 183045 , 7453 
 593 , 4 , 91740 , 7453 
 966 , 3 , 340016 , 7453 
 357 , 7 , 184322 , 5653 
 816 , 6 , 225605 , 7453 
 644 , 8 , 325452 , 5653 
 539 , 8 , 292783 , 9953 
 888 , 1 , 435798 , 6653 
 61 , 6 , 354218 , 6653 
 465 , 5 , 188479 , 7453 
 848 , 1 , 171245 , 7453 
 391 , 8 , 190736 , 7453 
 686 , 7 , 245302 , 5653 
 941 , 7 , 243111 , 4753 
 349 , 6 , 210987 , 7453 
 321 , 2 , 402643 , 9953 
 549 , 5 , 367463 , 9953 
 29 , 5 , 215790 , 7453 
 75 , 6 , 123790 , 7453 
 866 , 7 , 180536 , 7453 
 721 , 1 , 468343 , 9953 
 476 , 5 , 365095 , 7453 
 765 , 7 , 160697 , 7453 
 797 , 2 , 213541 , 4753 
 982 , 7 , 81666 , 7453 
 532 , 7 , 142072 , 5653 
 324 , 4 , 455081 , 4753 
 602 , 1 , 282458 , 6653 
 172 , 3 , 121534 , 10953 
 802 , 6 , 306834 , 10953 
 167 , 6 , 392465 , 7453 
 99 , 5 , 278250 , 7453 
 348 , 2 , 442883 , 9953 
 162 , 7 , 412409 , 7453 
 877 , 5 , 314095 , 7453 
 945 , 5 , 81215 , 7453 
 59 , 6 , 96811 , 4753 
 9 , 6 , 377421 , 4753 
 722 , 2 , 300581 , 4753 
 257 , 2 , 53834 , 10953 
 103 , 8 , 217962 , 5653 
 681 , 1 , 68617 , 7453 
 90 , 3 , 45175 , 7453 
 499 , 4 , 193157 , 7453 
 678 , 2 , 376937 , 7453 
 763 , 1 , 288826 , 7453 
 4 , 3 , 273942 , 5653 
 84 , 5 , 342350 , 7453 
 567 , 5 , 259425 , 7453 
 650 , 2 , 201600 , 7453 
 106 , 1 , 415470 , 7453 
 198 , 3 , 230273 , 9953 
 344 , 8 , 473518 , 6653 
 199 , 6 , 161017 , 7453 
 832 , 1 , 495393 , 9953 
 852 , 3 , 317995 , 7453 
 168 , 5 , 431044 , 10953 
 784 , 1 , 176474 , 10953 
 96 , 8 , 152656 , 7453 
 81 , 8 , 199532 , 5653 
 396 , 4 , 370371 , 4753 
 669 , 7 , 60324 , 10953 
 702 , 6 , 364263 , 9953 
 908 , 8 , 97384 , 10953 
 760 , 8 , 296015 , 7453 
 8 , 5 , 392995 , 7453 
 558 , 7 , 247853 , 9953 
 19 , 8 , 992454 , 10953 
 205 , 2 , 429017 , 7453 
 846 , 1 , 179772 , 5653 
 214 , 5 , 355832 , 5653 
 63 , 8 , 490042 , 5653 
 985 , 4 , 415209 , 7453 
 734 , 4 , 119955 , 7453 
 102 , 7 , 462574 , 10953 
 4 , 1 , 449726 , 7453 
 220 , 2 , 325919 , 7453 
 600 , 3 , 467541 , 4753 
 91 , 1 , 996605 , 7453 
 994 , 7 , 292840 , 7453 
 454 , 5 , 368131 , 4753 
 542 , 8 , 162730 , 7453 
 713 , 5 , 73032 , 5653 
 85 , 1 , 419935 , 7453 
 831 , 6 , 391364 , 10953 
 245 , 4 , 212192 , 5653 
 376 , 5 , 304799 , 7453 
 598 , 5 , 991865 , 7453 
 200 , 7 , 417016 , 7453 
 520 , 3 , 496101 , 4753 
 510 , 1 , 150172 , 5653 
 612 , 5 , 420997 , 7453 
 528 , 7 , 274765 , 7453 
 685 , 3 , 217049 , 7453 
 696 , 7 , 183464 , 10953 
 596 , 2 , 207638 , 6653 
 153 , 3 , 204354 , 10953 
 117 , 4 , 491792 , 5653 
 955 , 5 , 397143 , 9953 
 991 , 5 , 483942 , 5653 
 577 , 2 , 90972 , 5653 
 953 , 4 , 441049 , 7453 
 73 , 3 , 419934 , 10953 
 747 , 4 , 129653 , 9953 
 350 , 6 , 345769 , 7453 
 30 , 2 , 425428 , 6653 
 110 , 7 , 315064 , 10953 
 745 , 5 , 403562 , 5653 
 240 , 8 , 198444 , 10953 
 427 , 8 , 95667 , 7453 
 14 , 2 , 492076 , 7453 
 551 , 2 , 463504 , 10953 
 169 , 1 , 78870 , 7453 
 582 , 1 , 359816 , 7453 
 70 , 3 , 265402 , 5653 
 120 , 5 , 257640 , 7453 
 237 , 2 , 487292 , 5653 
 25 , 5 , 444329 , 7453 
 120 , 3 , 206020 , 7453 
 144 , 4 , 199822 , 5653 
 862 , 8 , 138262 , 5653 
 175 , 3 , 415988 , 6653 
 609 , 1 , 415878 , 6653 
 672 , 8 , 432916 , 7453 
 17 , 1 , 79600 , 7453 
 735 , 8 , 435495 , 7453 
 820 , 2 , 265277 , 7453 
 75 , 2 , 248160 , 7453 
 29 , 6 , 436492 , 5653 
 992 , 5 , 304936 , 7453 
 639 , 6 , 295371 , 4753 
 695 , 7 , 994128 , 6653 
 787 , 6 , 120397 , 7453 
 768 , 4 , 352664 , 10953 
 217 , 5 , 251867 , 7453 
 162 , 2 , 427082 , 5653 
 111 , 5 , 249397 , 7453 
 211 , 2 , 449980 , 7453 
 261 , 4 , 124166 , 7453 
 932 , 5 , 465936 , 7453 
 724 , 5 , 397129 , 7453 
 163 , 1 , 401171 , 4753 
 499 , 6 , 183421 , 4753 
 526 , 7 , 371348 , 6653 
 27 , 1 , 54025 , 7453 
 431 , 7 , 186668 , 6653 
 36 , 5 , 130467 , 7453 
 468 , 6 , 414949 , 7453 
 574 , 8 , 451647 , 7453 
 910 , 2 , 425824 , 10953 
 221 , 1 , 220346 , 7453 
 738 , 7 , 260025 , 7453 
 912 , 1 , 995772 , 5653 
 151 , 2 , 319920 , 7453 
 522 , 6 , 395680 , 7453 
 1 , 8 , 174985 , 7453 
 555 , 3 , 75170 , 7453 
 204 , 3 , 480418 , 6653 
 278 , 3 , 100053 , 9953 
 458 , 6 , 410274 , 10953 
 45 , 8 , 210151 , 4753 
 180 , 6 , 116904 , 10953 
 107 , 7 , 467071 , 4753 
 987 , 3 , 393508 , 6653 
 901 , 3 , 300296 , 7453 
 799 , 4 , 207947 , 7453 
 693 , 4 , 393106 , 7453 
 575 , 5 , 487206 , 7453 
 453 , 4 , 157948 , 6653 
 854 , 2 , 998320 , 7453 
 600 , 1 , 58243 , 9953 
 990 , 1 , 93912 , 5653 
 974 , 2 , 370163 , 9953 
 832 , 7 , 240084 , 10953 
 985 , 8 , 236694 , 10953 
 281 , 7 , 237091 , 4753 
 306 , 6 , 282566 , 7453 
 961 , 2 , 94529 , 7453 
 850 , 8 , 428451 , 4753 
 992 , 3 , 392932 , 5653 
 392 , 4 , 355028 , 6653 
 793 , 4 , 350328 , 6653 
 394 , 2 , 296513 , 9953 
 94 , 4 , 60668 , 6653 
 343 , 5 , 134545 , 7453 
 730 , 8 , 85346 , 7453 
 46 , 6 , 498357 , 7453 
 538 , 5 , 307078 , 6653 
 242 , 7 , 456985 , 7453 
 878 , 6 , 126882 , 5653 
 887 , 7 , 401912 , 5653 
 854 , 2 , 264579 , 7453 
 647 , 7 , 37826 , 7453 
 504 , 6 , 213452 , 5653 
 291 , 5 , 305785 , 7453 
 687 , 7 , 990224 , 10953 
 745 , 2 , 434100 , 7453 
 452 , 3 , 245913 , 9953 
 456 , 4 , 121051 , 4753 
 212 , 6 , 346078 , 6653 
 497 , 3 , 293563 , 9953 
 356 , 8 , 143261 , 4753 
 236 , 2 , 307000 , 7453 
 721 , 6 , 169927 , 7453 
 127 , 2 , 417580 , 7453 
 164 , 8 , 176499 , 7453 
 258 , 5 , 345862 , 5653 
 287 , 2 , 145687 , 7453 
 944 , 2 , 126626 , 7453 
 114 , 7 , 208588 , 6653 
 964 , 3 , 392419 , 7453 
 196 , 1 , 480641 , 4753 
 87 , 4 , 101526 , 7453 
 963 , 1 , 207121 , 4753 
 16 , 3 , 105245 , 7453 
 904 , 4 , 359823 , 9953 
 345 , 5 , 320392 , 5653 
 381 , 4 , 456403 , 9953 
 397 , 6 , 304518 , 6653 
 299 , 4 , 264950 , 7453 
 597 , 6 , 209591 , 4753 
 284 , 8 , 136028 , 6653 
 424 , 7 , 80221 , 4753 
 660 , 7 , 81066 , 7453 
 691 , 3 , 436409 , 7453 
 958 , 7 , 245265 , 7453 
 774 , 3 , 200586 , 7453 
 729 , 5 , 206270 , 7453 
 402 , 3 , 434300 , 7453 
 99 , 1 , 406471 , 4753 
 678 , 6 , 302992 , 5653 
 5 , 3 , 492654 , 10953 
 91 , 6 , 473479 , 7453 
 71 , 2 , 132813 , 9953 
 958 , 8 , 149369 , 7453 
 121 , 4 , 261766 , 7453 
 109 , 3 , 7827 , 7453 
 570 , 5 , 183185 , 7453 
 459 , 3 , 143088 , 6653 
 6 , 6 , 458157 , 7453 
 231 , 3 , 195484 , 10953 
 456 , 5 , 402670 , 7453 
 529 , 3 , 230452 , 5653 
 156 , 8 , 298396 , 7453 
 34 , 3 , 234464 , 10953 
 327 , 7 , 421271 , 4753 
 90 , 7 , 217452 , 5653 
 401 , 7 , 236204 , 10953 
 355 , 3 , 158647 , 7453 
 432 , 1 , 445963 , 9953 
 122 , 3 , 59832 , 5653 
 634 , 7 , 477698 , 6653 
 135 , 5 , 480995 , 7453 
 705 , 1 , 356102 , 5653 
 328 , 1 , 186486 , 7453 
 732 , 4 , 207534 , 10953 
 130 , 2 , 113039 , 7453 
 411 , 4 , 275934 , 10953 
 576 , 3 , 226919 , 7453 
 7 , 4 , 178315 , 7453 
 213 , 6 , 475847 , 7453 
 407 , 1 , 299592 , 5653 
 400 , 8 , 211388 , 6653 
 725 , 2 , 220156 , 7453 
 88 , 2 , 405597 , 7453 
 430 , 1 , 399766 , 7453 
 817 , 3 , 57162 , 5653 
 141 , 2 , 468714 , 10953 
 939 , 1 , 107752 , 5653 
 283 , 8 , 343479 , 7453 
 345 , 2 , 316495 , 7453 
 45 , 8 , 187206 , 7453 
 299 , 1 , 369915 , 7453 
 164 , 1 , 350762 , 5653 
 682 , 2 , 119466 , 7453 
 459 , 1 , 306922 , 5653 
 121 , 5 , 405577 , 7453 
 942 , 7 , 281825 , 7453 
 881 , 5 , 346602 , 5653 
 32 , 5 , 65137 , 7453 
 440 , 1 , 121812 , 5653 
 457 , 4 , 464383 , 9953 
 446 , 2 , 97623 , 9953 
 971 , 2 , 484597 , 7453 
 149 , 7 , 396639 , 7453 
 218 , 7 , 325294 , 10953 
 949 , 6 , 61658 , 6653 
 905 , 6 , 167376 , 7453 
 352 , 2 , 446327 , 7453 
 110 , 5 , 441835 , 7453 
 742 , 2 , 198726 , 7453 
 236 , 7 , 317394 , 10953 
 325 , 2 , 456267 , 7453 
 599 , 8 , 464773 , 9953 
 377 , 8 , 482310 , 7453 
 269 , 3 , 461452 , 5653 
 993 , 5 , 241282 , 5653 
 78 , 2 , 60296 , 7453 
 188 , 7 , 392800 , 7453 
 41 , 3 , 994699 , 7453 
 995 , 4 , 414109 , 7453 
 959 , 5 , 248739 , 7453 
 749 , 6 , 178452 , 5653 
 758 , 3 , 315168 , 6653 
 430 , 8 , 179468 , 6653 
 203 , 3 , 372626 , 7453 
 923 , 6 , 164383 , 9953 
 743 , 5 , 180299 , 7453 
 903 , 7 , 286635 , 7453 
 471 , 8 , 379565 , 7453 
 653 , 8 , 301958 , 6653 
 482 , 3 , 991215 , 7453 
 850 , 7 , 42782 , 5653 
 238 , 6 , 211782 , 5653 
 118 , 3 , 106503 , 9953 
 348 , 2 , 61464 , 10953 
 856 , 7 , 185968 , 6653 
 422 , 7 , 223051 , 4753 
 138 , 3 , 323517 , 7453 
 122 , 3 , 130302 , 5653 
 813 , 3 , 388108 , 6653 
 148 , 6 , 345786 , 7453 
 167 , 1 , 72387 , 7453 
 316 , 5 , 165917 , 7453 
 552 , 6 , 194753 , 9953 
 272 , 3 , 499101 , 4753 
 558 , 7 , 230940 , 7453 
 490 , 2 , 398542 , 5653 
 160 , 1 , 368453 , 9953 
 361 , 8 , 157574 , 10953 
 666 , 5 , 115640 , 7453 
 430 , 3 , 395281 , 4753 
 212 , 1 , 345025 , 7453 
 565 , 3 , 61903 , 9953 
 835 , 2 , 151029 , 7453 
 282 , 5 , 373074 , 10953 
 500 , 6 , 995931 , 4753 
 991 , 7 , 282456 , 7453 
 980 , 3 , 358869 , 7453 
 438 , 4 , 109012 , 5653 
 926 , 1 , 210911 , 4753 
 53 , 2 , 381425 , 7453 
 997 , 7 , 380741 , 4753 
 651 , 3 , 116761 , 4753 
 44 , 5 , 145877 , 7453 
 119 , 8 , 367512 , 5653 
 263 , 8 , 388062 , 5653 
 544 , 4 , 294484 , 10953 
 458 , 5 , 408270 , 7453 
 986 , 7 , 470846 , 7453 
 460 , 4 , 325924 , 10953 
 467 , 7 , 68230 , 7453 
 326 , 7 , 236779 , 7453 
 158 , 4 , 312498 , 6653 
 814 , 8 , 446592 , 5653 
 703 , 6 , 74322 , 5653 
 106 , 4 , 226351 , 4753 
 545 , 2 , 62534 , 10953 
 252 , 6 , 170415 , 7453 
 972 , 5 , 180367 , 7453 
 452 , 5 , 191685 , 7453 
 263 , 5 , 265842 , 5653 
 236 , 4 , 311780 , 7453 
 754 , 8 , 179061 , 4753 
 454 , 4 , 313924 , 10953 
 881 , 5 , 406678 , 6653 
 378 , 2 , 442190 , 7453 
 193 , 5 , 417429 , 7453 
 138 , 4 , 110752 , 5653 
 652 , 7 , 299430 , 7453 
 452 , 4 , 225534 , 10953 
 628 , 8 , 403513 , 9953 
 357 , 4 , 364183 , 9953 
 886 , 8 , 299505 , 7453 
 390 , 3 , 419391 , 4753 
 432 , 2 , 56682 , 5653 
 528 , 7 , 59044 , 10953 
 643 , 7 , 455626 , 7453 
 228 , 8 , 476041 , 4753 
 112 , 7 , 327241 , 4753 
 434 , 4 , 161039 , 7453 
 509 , 3 , 436456 , 7453 
 60 , 6 , 490272 , 5653 
 478 , 3 , 397608 , 6653 
 249 , 4 , 991651 , 4753 
 190 , 6 , 97409 , 7453 
 535 , 5 , 208502 , 5653 
 605 , 6 , 126527 , 7453 
 253 , 3 , 115312 , 5653 
 315 , 5 , 126706 , 7453 
 80 , 1 , 196722 , 5653 
 403 , 5 , 32786 , 7453 
 510 , 2 , 162041 , 4753 
 908 , 7 , 228501 , 4753 
 579 , 7 , 382328 , 6653 
 157 , 5 , 445070 , 7453 
 748 , 6 , 119645 , 7453 
 351 , 7 , 251680 , 7453 
 858 , 7 , 302837 , 7453 
 230 , 1 , 283200 , 7453 
 244 , 6 , 425323 , 9953 
 487 , 4 , 470699 , 7453 
 299 , 8 , 299732 , 5653 
 43 , 6 , 224840 , 7453 
 811 , 3 , 295311 , 4753 
 391 , 4 , 422411 , 4753 
 617 , 3 , 204048 , 6653 
 723 , 8 , 437274 , 10953 
 439 , 2 , 393108 , 6653 
 299 , 7 , 439910 , 7453 
 887 , 8 , 65277 , 7453 
 906 , 5 , 270726 , 7453 
 640 , 2 , 86494 , 10953 
 76 , 7 , 343174 , 10953 
 783 , 2 , 69327 , 7453 
 936 , 3 , 255229 , 7453 
 515 , 7 , 275570 , 7453 
 102 , 2 , 414173 , 9953 
 766 , 5 , 347411 , 4753 
 632 , 6 , 266515 , 7453 
 524 , 1 , 248175 , 7453 
 571 , 5 , 365663 , 9953 
 136 , 2 , 352117 , 7453 
 796 , 8 , 484046 , 7453 
 295 , 7 , 86707 , 7453 
 151 , 8 , 402138 , 6653 
 951 , 7 , 291472 , 5653 
 85 , 6 , 185681 , 4753 
 498 , 1 , 417177 , 7453 
 462 , 6 , 474322 , 5653 
 295 , 4 , 437038 , 6653 
 617 , 8 , 307365 , 7453 
 117 , 8 , 202788 , 6653 
 410 , 8 , 242840 , 7453 
 300 , 2 , 401919 , 7453 
 72 , 8 , 190406 , 7453 
 858 , 3 , 252724 , 10953 
 458 , 1 , 315432 , 5653 
 867 , 8 , 152296 , 7453 
 470 , 8 , 409240 , 7453 
 753 , 3 , 37862 , 5653 
 16 , 5 , 271228 , 6653 
 506 , 5 , 299420 , 7453 
 145 , 5 , 175403 , 9953 
 824 , 6 , 111429 , 7453 
 361 , 4 , 425997 , 7453 
 85 , 3 , 286902 , 5653 
 884 , 4 , 318867 , 7453 
 513 , 5 , 209174 , 10953 
 256 , 5 , 177099 , 7453 
 37 , 7 , 219499 , 7453 
 210 , 5 , 205472 , 5653 
 496 , 3 , 404269 , 7453 
 599 , 1 , 86322 , 5653 
 609 , 8 , 85024 , 10953 
 527 , 1 , 109659 , 7453 
 17 , 2 , 168516 , 7453 
 285 , 8 , 249686 , 7453 
 182 , 8 , 188132 , 5653 
 520 , 4 , 393173 , 9953 
 453 , 6 , 180938 , 6653 
 617 , 5 , 68367 , 7453 
 38 , 7 , 70097 , 7453 
 293 , 4 , 418786 , 7453 
 219 , 3 , 52871 , 4753 
 48 , 8 , 257913 , 9953 
 182 , 6 , 117937 , 7453 
 759 , 3 , 343654 , 10953 
 323 , 6 , 441255 , 7453 
 726 , 2 , 374522 , 5653 
 157 , 1 , 52504 , 10953 
 205 , 6 , 460139 , 7453 
 311 , 2 , 311877 , 7453 
 97 , 5 , 438171 , 4753 
 279 , 4 , 373154 , 10953 
 170 , 4 , 476948 , 6653 
 226 , 1 , 182243 , 9953 
 788 , 6 , 226714 , 10953 
 621 , 3 , 422617 , 7453 
 426 , 3 , 160711 , 4753 
 642 , 6 , 165236 , 7453 
 706 , 3 , 472605 , 7453 
 629 , 1 , 476508 , 6653 
 711 , 5 , 290077 , 7453 
 44 , 8 , 304822 , 5653 
 469 , 8 , 281565 , 7453 
 903 , 6 , 403096 , 7453 
 147 , 7 , 166465 , 7453 
 323 , 1 , 207816 , 7453 
 230 , 1 , 342259 , 7453 
 255 , 7 , 71450 , 7453 
 99 , 3 , 53038 , 6653 
 807 , 2 , 177299 , 7453 
 78 , 5 , 259123 , 9953 
 116 , 3 , 278301 , 4753 
 954 , 6 , 374994 , 10953 
 250 , 7 , 251130 , 7453 
 492 , 1 , 314634 , 10953 
 407 , 3 , 172531 , 4753 
 342 , 6 , 353516 , 7453 
 805 , 7 , 358059 , 7453 
 370 , 1 , 443248 , 6653 
 700 , 6 , 377613 , 9953 
 92 , 4 , 990252 , 5653 
 561 , 5 , 174594 , 10953 
 668 , 1 , 259361 , 4753 
 62 , 4 , 393596 , 7453 
 572 , 7 , 466099 , 7453 
 596 , 6 , 213169 , 7453 
 974 , 5 , 108076 , 7453 
 623 , 1 , 427417 , 7453 
 511 , 5 , 441803 , 9953 
 467 , 6 , 327069 , 7453 
 124 , 5 , 77421 , 4753 
 558 , 6 , 277937 , 7453 
 400 , 3 , 204594 , 10953 
 909 , 5 , 91860 , 7453 
 557 , 3 , 280020 , 7453 
 751 , 5 , 163964 , 10953 
 842 , 4 , 271307 , 7453 
 35 , 3 , 354817 , 7453 
 100 , 7 , 451473 , 9953 
 977 , 3 , 185838 , 6653 
 455 , 6 , 144596 , 7453 
 667 , 3 , 357031 , 4753 
 408 , 6 , 499467 , 7453 
 957 , 5 , 992840 , 7453 
 211 , 5 , 102753 , 9953 
 817 , 3 , 209869 , 7453 
 478 , 6 , 498160 , 7453 
 662 , 6 , 275817 , 7453 
 794 , 1 , 367609 , 7453 
 610 , 3 , 104182 , 5653 
 656 , 6 , 119101 , 4753 
 524 , 5 , 302653 , 9953 
 634 , 6 , 221945 , 7453 
 352 , 6 , 144992 , 5653 
 125 , 6 , 196255 , 7453 
 665 , 1 , 165483 , 9953 
 461 , 7 , 95461 , 4753 
 405 , 4 , 387970 , 7453 
 364 , 7 , 436998 , 6653 
 109 , 2 , 453296 , 7453 
 43 , 4 , 149739 , 7453 
 735 , 8 , 414842 , 5653 
 708 , 3 , 130087 , 7453 
 579 , 6 , 225969 , 7453 
 669 , 5 , 149878 , 6653 
 867 , 8 , 481187 , 7453 
 888 , 8 , 119967 , 7453 
 136 , 2 , 993134 , 10953 
 567 , 5 , 471111 , 4753 
 465 , 5 , 200669 , 7453 
 480 , 8 , 401225 , 7453 
 51 , 4 , 498699 , 7453 
 470 , 8 , 406586 , 7453 
 270 , 7 , 307409 , 7453 
 12 , 1 , 278616 , 7453 
 795 , 2 , 473221 , 4753 
 769 , 7 , 175128 , 6653 
 322 , 5 , 426521 , 4753 
 507 , 7 , 340842 , 5653 
 392 , 5 , 306229 , 7453 
 941 , 8 , 215010 , 7453 
 903 , 8 , 992259 , 7453 
 877 , 1 , 109808 , 6653 
 115 , 2 , 387620 , 7453 
 380 , 8 , 257968 , 6653 
 492 , 1 , 274768 , 6653 
 736 , 1 , 105948 , 6653 
