 PersonId , StockId , Quantity 
 249 , 126 , 977 
 190 , 188 , 2918 
 535 , 149 , 6160 
 605 , 187 , 9610 
 253 , 100 , 5647 
 315 , 146 , 9585 
 80 , 23 , 6826 
 403 , 148 , 351 
 510 , 64 , 5697 
 908 , 213 , 6247 
 579 , 240 , 6737 
 157 , 164 , 8629 
 748 , 204 , 8390 
 351 , 246 , 2711 
 858 , 243 , 1590 
 230 , 1 , 2357 
 244 , 193 , 9892 
 487 , 111 , 2332 
 299 , 279 , 3157 
 43 , 186 , 2568 
 811 , 92 , 7220 
 391 , 131 , 7147 
 617 , 102 , 9223 
 723 , 256 , 3563 
 439 , 42 , 1131 
 299 , 213 , 1929 
 887 , 251 , 1808 
 906 , 175 , 7212 
 640 , 66 , 7765 
 76 , 233 , 9847 
 783 , 40 , 7526 
 936 , 89 , 6705 
 515 , 221 , 3145 
 102 , 39 , 1488 
 766 , 151 , 4940 
 632 , 209 , 6872 
 524 , 14 , 4150 
 571 , 164 , 5055 
 136 , 68 , 7764 
 796 , 279 , 8705 
 295 , 219 , 473 
 151 , 268 , 9059 
 951 , 213 , 1872 
 85 , 208 , 5430 
 498 , 23 , 6295 
 462 , 197 , 9072 
 295 , 130 , 6026 
 617 , 272 , 3366 
 117 , 272 , 1524 
 410 , 274 , 5831 
 300 , 37 , 6210 
 72 , 283 , 230 
 858 , 84 , 580 
 898 , 20 , 8960 
 867 , 278 , 7064 
 470 , 278 , 3831 
 753 , 87 , 3695 
 16 , 177 , 2596 
 506 , 145 , 8478 
 145 , 171 , 3717 
 824 , 178 , 7776 
 361 , 131 , 9614 
 85 , 82 , 2586 
 884 , 115 , 5851 
 513 , 174 , 8721 
 256 , 152 , 32 
 37 , 226 , 5484 
 210 , 165 , 6901 
 496 , 95 ,  
 599 , 35 , 7772 
 609 , 270 , 4719 
 527 , 29 , 8207 
 17 , 44 , 4837 
 285 , 283 , 4568 
 182 , 250 , 4452 
 520 , 108 , 2094 
 453 , 202 , 8161 
 617 , 177 , 5274 
 38 , 233 , 3793 
 293 , 129 , 7268 
 219 , 84 , 2060 
 48 , 263 , 5904 
 182 , 186 , 8443 
 759 , 76 , 5688 
 323 , 197 , 1934 
 726 , 40 , 3636 
 157 , 5 , 7296 
 205 , 202 , 6124 
 311 , 45 , 4185 
 97 , 157 , 4425 
 279 , 123 , 1108 
 170 , 121 , 3176 
 226 , 20 , 1553 
 788 , 180 , 6577 
 621 , 101 , 4047 
 426 , 89 , 929 
 642 , 186 , 860 
 706 , 99 , 6472 
 629 , 34 , 6022 
 711 , 155 , 6710 
 44 , 255 , 6263 
 469 , 248 , 3587 
 903 , 177 , 9125 
 147 , 238 , 5595 
 323 , 4 , 6806 
 230 , 8 , 7624 
 255 , 240 , 1373 
 99 , 84 , 5662 
 807 , 53 , 6128 
 933 , 171 , 6865 
 116 , 77 , 8904 
 954 , 194 , 8558 
 250 , 227 , 9903 
 492 , 17 , 5329 
 407 , 88 , 6418 
 342 , 199 , 7814 
 805 , 228 , 9334 
 370 , 7 , 3926 
 700 , 201 , 652 
 92 , 134 , 2214 
 561 , 147 , 1424 
 668 , 24 , 3909 
 62 , 121 , 1298 
 572 , 222 , 2476 
 596 , 196 , 6663 
 974 , 150 , 1542 
 623 , 10 , 6653 
 511 , 147 , 8260 
 467 , 182 , 521 
 124 , 162 , 3523 
 558 , 205 , 1233 
 400 , 103 , 1689 
 909 , 143 , 9252 
 557 , 79 , 7083 
 751 , 158 , 1005 
 842 , 119 , 8473 
 35 , 86 , 6779 
 100 , 232 , 2847 
 977 , 72 , 8883 
 455 , 189 , 4310 
 667 , 84 , 2262 
 408 , 204 , 1634 
 957 , 150 , 9996 
 211 , 157 , 7320 
 817 , 80 , 5521 
 478 , 212 , 2551 
 662 , 178 , 3274 
 794 , 4 , 6225 
 610 , 93 , 159 
 656 , 186 , 6233 
 524 , 144 , 1595 
 634 , 180 , 6935 
 352 , 181 , 5820 
 125 , 184 , 3807 
 665 , 8 , 5285 
 461 , 231 , 2354 
 405 , 128 , 2289 
 364 , 239 , 6648 
 109 , 43 , 8933 
 43 , 138 , 5263 
 735 , 282 , 971 
 708 , 93 , 3113 
 579 , 186 , 5140 
 669 , 175 , 2605 
 867 , 250 , 5632 
 888 , 257 , 7214 
 136 , 51 , 9306 
 567 , 148 , 2819 
 465 , 142 , 4323 
 480 , 252 , 7945 
 51 , 113 , 1034 
 470 , 280 , 6486 
 270 , 218 , 5044 
 12 , 13 , 6343 
 795 , 51 , 9953 
 769 , 226 , 9791 
 322 , 158 , 3913 
 507 , 247 , 3978 
 392 , 142 , 6955 
 941 , 267 , 4112 
 903 , 256 , 8269 
 877 , 6 , 427 
 115 , 54 , 8101 
 380 , 280 , 4289 
 492 , 18 , 1928 
 736 , 26 , 4299 
 532 , 206 , 5870 
 513 , 243 , 5445 
 780 , 71 , 1798 
 25 , 210 , 8652 
 554 , 275 , 6184 
 342 , 131 , 131 
 699 , 189 , 3915 
 791 , 218 , 3619 
 707 , 191 , 3338 
 551 , 275 , 9149 
 317 , 19 , 6495 
 185 , 259 , 7391 
 674 , 191 , 1688 
 414 , 107 , 8307 
 689 , 162 , 3245 
 448 , 30 , 455 
 197 , 145 , 1901 
 636 , 125 , 2214 
 101 , 74 , 5199 
 428 , 148 , 5109 
 453 , 245 , 1891 
 879 , 169 , 9478 
 174 , 133 , 3855 
 901 , 66 , 5495 
 418 , 73 , 8441 
 520 , 164 , 8311 
 376 , 97 , 9693 
 458 , 60 , 4821 
 305 , 165 , 6995 
 974 , 276 , 543 
 590 , 40 , 5013 
 946 , 190 , 851 
 232 , 157 , 677 
 402 , 225 , 1332 
 208 , 51 , 1344 
 539 , 91 , 3860 
 131 , 77 , 1021 
 2 , 215 , 5672 
 309 , 261 , 1761 
 519 , 266 , 903 
 781 , 91 , 2571 
 851 , 283 , 1424 
 442 , 106 , 3004 
 215 , 59 , 803 
 133 , 207 , 3295 
 415 , 183 , 6523 
 147 , 57 , 2289 
 983 , 36 , 8649 
 371 , 105 , 866 
 626 , 226 , 7814 
 762 , 145 , 8527 
 585 , 213 , 5887 
 87 , 206 , 9090 
 224 , 154 , 6819 
 328 , 64 , 2408 
 281 , 38 , 6393 
 410 , 110 , 1590 
 741 , 6 , 6303 
 978 , 138 , 210 
 177 , 112 , 7873 
 100 , 34 , 438 
 606 , 130 , 9095 
 8 , 53 , 6625 
 698 , 198 , 2795 
 399 , 235 , 4136 
 730 , 113 , 5643 
 340 , 103 , 6714 
 460 , 250 , 356 
 686 , 56 , 6963 
 443 , 71 , 9385 
 201 , 236 , 9434 
 797 , 213 , 6229 
 809 , 147 , 452 
 290 , 91 , 4295 
 792 , 57 , 2538 
 573 , 246 , 466 
 199 , 63 , 6473 
 902 , 75 , 3052 
 738 , 142 , 2199 
 956 , 174 , 1918 
 277 , 107 , 6022 
 218 , 62 ,  
 911 , 238 , 1044 
 343 , 223 , 3954 
 90 , 132 , 9182 
 802 , 110 , 2017 
 27 , 267 , 9127 
 346 , 3 , 1761 
 223 , 161 , 3858 
 269 , 14 , 8924 
 250 , 265 , 4952 
 748 , 71 , 2270 
 550 , 78 , 4718 
 241 , 149 , 5461 
 429 , 233 , 3889 
 766 , 245 , 465 
 371 , 230 , 3476 
 171 , 191 , 4799 
 635 , 108 , 208 
 223 , 95 , 6667 
 679 , 80 , 7652 
 487 , 90 , 9809 
 880 , 263 , 1932 
 872 , 35 , 1685 
 96 , 273 , 1481 
 783 , 216 , 8380 
 588 , 66 , 2297 
 433 , 116 , 5434 
 294 , 98 , 4794 
 654 , 101 , 4280 
 159 , 258 , 1942 
 644 , 36 , 9920 
 403 , 148 , 8539 
 606 , 247 , 4104 
 987 , 5 , 8293 
 235 , 255 , 1851 
 719 , 175 , 9394 
 727 , 114 , 5140 
 165 , 67 , 7444 
 59 , 126 , 778 
 807 , 130 , 5010 
 507 , 100 , 3882 
 65 , 89 , 2855 
 992 , 42 , 1433 
 148 , 89 , 2010 
 774 , 165 , 7115 
 395 , 135 , 4716 
 216 , 281 , 767 
 984 , 142 , 6564 
 434 , 95 , 3830 
 105 , 16 , 9062 
 871 , 156 , 5668 
 505 , 251 , 6265 
 459 , 48 , 6385 
 373 , 94 , 4547 
 604 , 18 , 2109 
 227 , 82 , 4089 
 572 , 204 , 9359 
 840 , 233 , 2473 
 463 , 200 , 802 
 648 , 45 , 9720 
 504 , 152 , 3692 
 140 , 189 , 6967 
 813 , 60 , 9579 
 303 , 40 , 6982 
 368 , 229 , 5033 
 790 , 207 , 3732 
 863 , 114 , 613 
 796 , 145 , 7169 
 921 , 261 , 2037 
 699 , 71 , 1071 
 155 , 117 , 8337 
 538 , 125 , 7356 
 247 , 265 , 9431 
 397 , 248 , 1657 
 438 , 264 , 3770 
 251 , 1 , 6954 
 164 , 222 , 499 
 398 , 229 , 9676 
 317 , 109 , 4366 
 408 , 81 , 3663 
 276 , 68 , 1529 
 234 , 257 , 8870 
 550 , 4 , 964 
 716 , 86 , 5218 
 812 , 103 , 6275 
 535 , 69 , 3654 
 564 , 100 , 2154 
 202 , 154 , 9557 
 488 , 271 , 6183 
 428 , 173 , 7763 
 660 , 255 , 34 
 627 , 165 , 2666 
 246 , 151 , 6642 
 921 , 81 , 1058 
 243 , 261 , 1317 
 279 , 195 , 6915 
 631 , 29 , 3277 
 107 , 2 , 4452 
 110 , 144 , 6978 
 128 , 242 , 3383 
 657 , 21 , 4102 
 67 , 137 , 3599 
 597 , 164 , 4527 
 681 , 24 , 2758 
 791 , 183 , 725 
 972 , 31 , 8312 
 419 , 269 , 6834 
 567 , 83 , 4727 
 435 , 114 , 777 
 7 , 17 , 5156 
 710 , 144 , 3589 
 485 , 258 , 9684 
 763 , 125 , 8107 
 420 , 119 , 7139 
 521 , 260 ,  
 620 , 178 , 8190 
 722 , 186 , 4822 
 856 , 258 , 6003 
 361 , 221 , 4360 
 459 , 161 , 707 
 844 , 108 , 1378 
 190 , 244 , 1578 
 694 , 158 , 1057 
 816 , 88 , 985 
 867 , 100 , 4275 
 176 , 235 ,  
 914 , 258 , 1037 
 406 , 185 , 5670 
 445 , 271 , 714 
 244 , 70 , 8372 
 583 , 256 , 340 
 237 , 220 , 6855 
 53 , 86 , 3677 
 919 , 151 , 6047 
 292 , 60 , 2698 
 502 , 215 , 983 
 55 , 93 , 9561 
 530 , 263 , 7931 
 786 , 187 , 4343 
 698 , 72 , 8206 
 339 , 84 , 4493 
 289 , 18 , 7963 
 890 , 40 , 6821 
 713 , 255 , 7427 
 782 , 30 , 8780 
 607 , 280 , 1027 
 822 , 41 , 4173 
 245 , 32 , 350 
 794 , 105 , 4560 
 967 , 84 , 9503 
 441 , 9 , 2868 
 538 , 55 , 6495 
 569 , 65 , 912 
 785 , 266 , 8917 
 679 , 134 , 3745 
 717 , 61 , 5599 
 964 , 263 , 1804 
 670 , 77 , 3045 
 482 , 208 , 2613 
 206 , 231 , 252 
 997 , 57 , 1721 
 700 , 84 , 5055 
 386 , 96 , 7597 
 853 , 44 , 8462 
 886 , 44 , 4386 
 337 , 208 , 3922 
 472 , 173 , 1479 
 944 , 258 , 7543 
 773 , 60 , 6985 
 450 , 45 , 7123 
 647 , 85 , 7578 
 666 , 207 , 259 
 896 , 71 , 479 
 839 , 150 , 7797 
 273 , 78 , 9868 
 847 , 90 , 2744 
 701 , 204 , 4558 
 709 , 186 , 4151 
 612 , 59 , 2277 
 218 , 104 , 9959 
 115 , 194 , 101 
 260 , 227 , 686 
 428 , 80 , 1110 
 965 , 187 ,  
 353 , 61 , 1212 
 336 , 201 , 5504 
 877 , 155 , 3846 
 691 , 103 , 5943 
 673 , 17 , 4760 
 553 , 283 , 2302 
 473 , 236 , 7099 
 156 , 17 , 9179 
 978 , 55 , 6516 
 666 , 239 , 5317 
 484 , 16 , 4091 
 633 , 283 , 6485 
 489 , 205 , 9438 
 972 , 280 , 365 
 749 , 211 , 8359 
 417 , 105 , 3041 
 759 , 107 , 4857 
 542 , 67 , 9549 
 861 , 255 , 6631 
 367 , 61 , 3366 
 720 , 282 , 7437 
 696 , 86 , 1924 
 564 , 268 , 2609 
 869 , 199 , 6016 
 888 , 189 , 3115 
 329 , 45 , 9050 
 189 , 140 , 1000 
 984 , 77 , 1041 
 744 , 18 , 7654 
 293 , 105 , 767 
 629 , 37 , 2655 
 935 , 113 , 150 
 646 , 5 , 1034 
 229 , 192 , 3945 
 940 , 266 , 6385 
 170 , 127 , 2958 
 808 , 53 , 540 
 384 , 70 , 7980 
 926 , 242 , 6719 
 30 , 61 , 5240 
 306 , 92 , 9886 
 907 , 69 , 7944 
 887 , 152 , 1062 
 439 , 115 , 4943 
 457 , 134 , 6388 
 838 , 78 , 1312 
 262 , 168 , 429 
 603 , 208 , 2378 
 757 , 259 , 6199 
 142 , 237 , 1110 
 408 , 280 , 7420 
 388 , 128 , 409 
 970 , 255 , 3471 
 756 , 19 , 7321 
 35 , 189 , 3673 
 146 , 259 , 9288 
 493 , 217 , 2894 
 570 , 240 , 7830 
 809 , 198 , 2827 
 29 , 255 , 5711 
 925 , 143 , 1301 
 335 , 160 , 6058 
 16 , 283 , 1525 
 588 , 234 , 5748 
 557 , 203 , 2661 
 988 , 186 , 3940 
 615 , 278 , 5451 
 444 , 14 , 5492 
 377 , 14 , 3981 
 988 , 84 , 5400 
 664 , 52 , 2500 
 41 , 37 , 6878 
 77 , 109 , 2829 
 330 , 195 , 1390 
 213 , 252 , 3480 
 421 , 214 , 9493 
 732 , 218 , 862 
 452 , 153 , 7667 
 192 , 65 , 9629 
 41 , 111 , 1803 
 370 , 160 , 8620 
 434 , 215 , 8622 
 495 , 101 , 4842 
 225 , 64 , 6544 
 393 , 108 , 3347 
 422 , 193 , 2245 
 824 , 142 , 6680 
 336 , 269 , 3713 
 664 , 4 , 271 
 714 , 8 , 7098 
 671 , 194 , 63 
 780 , 97 , 2711 
 937 , 156 , 5153 
 154 , 270 , 1008 
 12 , 201 , 3938 
 837 , 216 , 3828 
 831 , 69 , 6419 
 105 , 201 , 5315 
 375 , 196 , 2281 
 986 , 231 , 2447 
 115 , 83 , 5862 
 499 , 155 , 4937 
 58 , 195 , 8398 
 587 , 175 , 798 
 943 , 186 , 8610 
 453 , 243 , 542 
 64 , 19 , 7581 
 889 , 60 , 2080 
 726 , 51 , 3841 
 350 , 258 , 4181 
 973 , 41 , 8426 
 94 , 64 , 5228 
 518 , 175 , 8202 
 31 , 87 , 1024 
 418 , 96 , 7091 
 139 , 212 , 2679 
 169 , 59 , 1215 
 307 , 219 , 4981 
 46 , 127 , 2400 
 297 , 10 , 415 
 991 , 44 , 7261 
 456 , 9 , 1737 
 130 , 10 , 5221 
 779 , 6 , 6883 
 825 , 174 , 5337 
 518 , 239 , 9790 
 918 , 165 , 1724 
 570 , 123 , 1820 
 547 , 277 , 7452 
 861 , 36 , 9652 
 894 , 145 , 3073 
 881 , 18 , 5547 
 312 , 241 , 5385 
 427 , 117 , 7181 
 405 , 28 , 5941 
 614 , 6 , 3682 
 298 , 20 , 224 
 595 , 209 , 4044 
 760 , 162 , 7934 
 727 , 148 ,  
 624 , 174 , 2805 
 622 , 82 , 4665 
 128 , 219 , 4599 
 923 , 29 , 9872 
 878 , 251 , 6090 
 866 , 130 , 8672 
 473 , 205 , 4835 
 904 , 69 , 4509 
 723 , 175 , 4128 
 961 , 272 , 3918 
 312 , 157 , 1258 
 393 , 134 , 2613 
 823 , 75 , 1438 
 4 , 186 , 2915 
 396 , 187 , 1865 
 163 , 75 , 5186 
 141 , 145 , 4124 
 777 , 190 , 9717 
 902 , 2 , 1514 
 574 , 230 , 5462 
 221 , 79 , 8821 
 268 , 180 , 8819 
 358 , 67 , 5760 
 881 , 15 , 4629 
 341 , 114 , 4190 
 939 , 24 , 1107 
 27 , 107 , 2878 
 653 , 59 , 9844 
 127 , 59 , 1021 
 840 , 90 , 5083 
 959 , 192 , 3408 
 768 , 133 , 2455 
 409 , 57 , 7172 
 549 , 262 , 7047 
 940 , 119 , 9596 
 821 , 246 , 5751 
 519 , 74 , 2661 
 296 , 265 , 1865 
 119 , 39 , 9131 
 996 , 45 , 8211 
 849 , 35 , 501 
 297 , 96 , 5280 
 697 , 232 , 7597 
 43 , 5 , 7903 
 280 , 162 , 6193 
 81 , 11 , 7039 
 8 , 226 , 1635 
 39 , 55 , 2632 
 569 , 213 , 3520 
 60 , 237 , 1994 
 937 , 144 , 1816 
 540 , 114 , 3966 
 992 , 208 , 8710 
 851 , 215 , 8582 
 956 , 70 , 9114 
 614 , 278 , 3986 
 21 , 16 , 8905 
 394 , 204 , 9971 
 913 , 199 , 5682 
 672 , 227 , 4983 
 508 , 23 , 5794 
 687 , 147 , 4992 
 660 , 11 , 3488 
 670 , 85 , 9046 
 846 , 81 , 509 
 930 , 24 , 8804 
 450 , 77 , 5441 
 989 , 96 , 4391 
 899 , 67 , 3319 
 413 , 225 , 6115 
 575 , 1 , 2525 
 142 , 164 , 2259 
 594 , 151 , 585 
 68 , 240 , 3303 
 684 , 196 , 4960 
 56 , 266 , 3541 
 503 , 232 , 1222 
 372 , 62 , 7857 
 523 , 136 , 8436 
 390 , 103 , 7151 
 923 , 81 , 9473 
 152 , 52 , 246 
 32 , 129 , 6324 
 26 , 105 , 9027 
 891 , 230 , 3266 
 171 , 79 , 9443 
 952 , 209 , 3746 
 865 , 125 , 8590 
 576 , 193 , 7933 
 526 , 125 , 5609 
 170 , 230 , 6846 
 914 , 153 , 2691 
 852 , 66 , 6183 
 628 , 95 , 4148 
 449 , 22 , 2417 
 733 , 172 , 5510 
 910 , 86 , 1791 
 818 , 147 , 8551 
 58 , 208 , 7394 
 548 , 138 , 7390 
 364 , 218 , 1597 
 621 , 131 , 7244 
 166 , 271 , 9313 
 40 , 271 , 7406 
 492 , 237 , 9470 
 381 , 264 , 9558 
 456 , 246 ,  
 739 , 252 , 3380 
 147 , 20 , 5406 
 674 , 87 , 3621 
 11 , 47 , 5573 
 443 , 238 , 2764 
 14 , 68 , 1048 
 102 , 97 , 1535 
 212 , 147 , 8531 
 166 , 254 , 5510 
 174 , 18 , 5548 
 65 , 189 , 8669 
 250 , 139 , 4462 
 924 , 2 , 5779 
 645 , 99 , 1066 
 464 , 235 , 5057 
 563 , 187 , 6852 
 735 , 226 , 6458 
 599 , 279 ,  
 581 , 131 , 7711 
 351 , 98 , 9269 
 987 , 56 , 9834 
 753 , 218 , 6076 
 216 , 24 , 6438 
 172 , 180 , 886 
 862 , 85 , 9451 
 819 , 137 , 1749 
 761 , 282 , 2671 
 767 , 169 , 463 
 638 , 234 , 1045 
 979 , 65 , 5554 
 353 , 141 , 2228 
 53 , 152 , 933 
 724 , 249 , 8919 
 408 , 116 , 9558 
 143 , 241 , 3709 
 713 , 106 , 6062 
 788 , 106 , 8340 
 514 , 79 , 4968 
 775 , 276 , 2360 
 959 , 86 , 2844 
 568 , 253 , 5798 
 553 , 232 , 1155 
 401 , 51 , 7652 
 417 , 154 , 8638 
 798 , 181 , 6870 
 132 , 9 , 6841 
 798 , 207 , 7330 
 776 , 40 , 2772 
 899 , 266 , 6327 
 4 , 228 , 2332 
 37 , 46 , 4746 
 296 , 276 , 786 
 294 , 106 , 1601 
 267 , 166 , 8137 
 754 , 190 , 9636 
 806 , 34 , 3481 
 743 , 279 , 6943 
 627 , 191 , 4520 
 671 , 245 , 4170 
 93 , 101 , 3824 
 205 , 70 , 93 
 586 , 211 , 585 
 3 , 196 , 489 
 497 , 190 , 2977 
 946 , 161 , 3282 
 82 , 38 , 4614 
 455 , 173 , 9751 
 192 , 170 , 4905 
 97 , 142 , 2069 
 751 , 130 , 5004 
 57 , 81 , 6717 
 858 , 147 , 1883 
 909 , 3 , 4098 
 967 , 46 , 4867 
 639 , 129 , 3471 
 95 , 108 ,  
 543 , 167 , 8678 
 799 , 154 ,  
 611 , 283 , 8425 
 404 , 76 , 7801 
 86 , 214 , 4016 
 209 , 242 , 2610 
 273 , 187 , 4419 
 803 , 6 , 9899 
 613 , 19 , 4136 
 150 , 148 , 8714 
 261 , 46 , 808 
 976 , 84 , 1442 
 573 , 209 , 9332 
 44 , 207 , 781 
 181 , 110 , 9922 
 34 , 199 , 227 
 673 , 117 , 9120 
 114 , 175 , 3820 
 207 , 16 , 797 
 869 , 42 , 8537 
 140 , 36 , 2750 
 167 , 145 , 5212 
 929 , 276 , 666 
 374 , 144 , 4675 
 625 , 120 , 5356 
 578 , 37 , 2256 
 302 , 181 , 7091 
 33 , 136 , 2425 
 248 , 147 , 702 
 404 , 182 , 1322 
 907 , 273 , 5615 
 118 , 60 , 2862 
 313 , 38 , 6688 
 111 , 83 , 6735 
 685 , 150 , 4665 
 594 , 126 , 957 
 843 , 191 , 5057 
 940 , 169 , 9143 
 65 , 170 , 504 
 626 , 111 , 1560 
 186 , 25 , 9405 
 315 , 191 , 195 
 669 , 171 , 6450 
 79 , 14 , 1776 
 755 , 275 , 2169 
 868 , 89 , 1839 
 672 , 244 , 5282 
 279 , 218 , 8969 
 235 , 21 , 4983 
 311 , 166 , 1841 
 246 , 30 , 5885 
 54 , 112 , 2897 
 384 , 30 , 1086 
 559 , 87 , 5562 
 183 , 72 , 2116 
 566 , 23 , 8259 
 834 , 161 , 8012 
 37 , 140 , 3750 
 20 , 239 , 2444 
 706 , 177 , 1760 
 827 , 62 , 5519 
 780 , 51 , 1994 
 728 , 143 , 9196 
 682 , 121 , 2813 
 388 , 158 , 3098 
 98 , 269 , 7946 
 331 , 46 , 4754 
 445 , 126 , 2597 
 64 , 58 , 6117 
 33 , 267 , 8964 
 962 , 8 , 5171 
 193 , 231 , 9978 
 429 , 5 , 3316 
 561 , 189 , 9238 
 142 , 18 , 9132 
 233 , 129 , 2555 
 994 , 257 , 8763 
 848 , 263 , 8891 
 413 , 153 , 2505 
 300 , 31 , 3516 
 337 , 76 , 6974 
 257 , 246 , 8122 
 54 , 115 , 7442 
 188 , 265 , 8861 
 483 , 152 , 5438 
 149 , 162 , 2718 
 203 , 31 , 1776 
 952 , 235 , 1126 
 808 , 12 , 4618 
 752 , 127 , 6407 
 161 , 248 , 2946 
 232 , 52 , 1307 
 199 , 214 , 6698 
 356 , 276 , 8745 
 761 , 50 , 6041 
 908 , 257 , 7411 
 464 , 49 , 999 
 734 , 50 , 3636 
 269 , 139 , 8678 
 146 , 6 , 4223 
 632 , 44 , 7085 
 73 , 119 , 2685 
 720 , 160 , 2852 
 323 , 37 , 6020 
 857 , 159 , 6671 
 882 , 83 , 5907 
 273 , 107 , 9581 
 898 , 125 , 1849 
 107 , 69 , 6430 
 559 , 227 , 9562 
 309 , 49 , 9496 
 450 , 182 , 9122 
 955 , 271 , 1244 
 249 , 208 , 8929 
 582 , 102 , 4786 
 271 , 99 , 7397 
 641 , 220 , 4552 
 390 , 162 , 335 
 134 , 253 , 7375 
 731 , 280 , 380 
 392 , 239 , 6170 
 875 , 95 , 3628 
 406 , 115 , 7979 
 365 , 214 , 9710 
 259 , 20 , 6018 
 717 , 239 , 3864 
 267 , 18 , 3280 
 704 , 13 , 4572 
 391 , 140 , 3196 
 823 , 44 , 1721 
 906 , 81 , 1556 
 347 , 208 , 5127 
 441 , 125 , 212 
 362 , 147 , 8282 
 254 , 271 , 6431 
 618 , 241 , 4288 
 247 , 86 , 5270 
 56 , 78 , 1422 
 832 , 106 , 2190 
 318 , 70 , 9531 
 380 , 56 , 3137 
 268 , 189 , 9928 
 31 , 166 , 4697 
 52 , 68 , 5057 
 236 , 79 , 6911 
 173 , 67 , 3825 
 89 , 65 , 62 
 433 , 6 , 7769 
 862 , 175 , 3958 
 74 , 234 , 8644 
 437 , 38 , 2859 
 619 , 171 , 664 
 328 , 81 , 6261 
 326 , 142 , 8298 
 214 , 50 , 8054 
 299 , 232 , 3457 
 99 , 4 , 4707 
 235 , 229 , 3142 
 408 , 18 , 2 
 300 , 203 , 2807 
 568 , 65 , 2627 
 845 , 95 , 5009 
 710 , 269 , 8653 
 60 , 26 ,  
 477 , 146 , 4709 
 240 , 125 , 8005 
 183 , 57 , 4369 
 746 , 124 , 8909 
 997 , 221 , 2962 
 920 , 144 , 2497 
 437 , 13 , 497 
 396 , 143 , 2127 
 474 , 56 , 3129 
 870 , 183 , 8145 
 195 , 225 , 7844 
 119 , 51 , 7244 
 705 , 212 , 6243 
 874 , 47 , 8932 
 480 , 136 , 2921 
 57 , 237 , 2799 
 135 , 174 , 2192 
 771 , 13 , 3801 
 651 , 121 , 5511 
 752 , 189 , 613 
 677 , 7 , 4552 
 975 , 193 , 8863 
 129 , 127 , 892 
 45 , 266 , 8866 
 854 , 98 , 1915 
 305 , 40 , 228 
 200 , 237 , 2974 
 374 , 140 , 9581 
 50 , 61 , 2128 
 164 , 186 , 1420 
 481 , 6 , 9384 
 380 , 245 , 6904 
 916 , 203 , 8128 
 525 , 140 , 1274 
 23 , 205 , 9988 
 427 , 237 , 7053 
 845 , 10 , 2541 
 130 , 225 , 4916 
 477 , 69 , 7100 
 527 , 31 , 5272 
 592 , 221 , 3460 
 365 , 178 , 6517 
 853 , 115 , 9730 
 1000 , 182 , 2519 
 108 , 201 , 8418 
 488 , 282 , 1054 
 458 , 20 , 1810 
 366 , 240 , 4526 
 72 , 94 , 1786 
 122 , 64 , 342 
 971 , 30 , 7810 
 302 , 52 , 9006 
 324 , 257 , 7116 
 464 , 81 , 4395 
 342 , 19 , 4101 
 816 , 236 , 5847 
 284 , 282 , 7112 
 475 , 74 , 5504 
 320 , 26 , 6993 
 712 , 181 , 2734 
 312 , 190 , 9524 
 401 , 156 , 916 
 152 , 82 , 10000 
 454 , 153 , 1709 
 318 , 178 , 8762 
 979 , 264 , 939 
 276 , 131 , 9116 
 255 , 72 , 4968 
 238 , 125 , 8944 
 688 , 182 , 5868 
 770 , 228 , 258 
 884 , 233 , 7276 
 676 , 228 , 6701 
 180 , 90 , 239 
 181 , 251 , 7154 
 970 , 112 , 8035 
 414 , 79 , 9133 
 904 , 229 , 8374 
 466 , 66 , 448 
 449 , 99 , 861 
 652 , 20 , 8419 
 847 , 281 , 8448 
 511 , 47 , 7795 
 61 , 280 , 1785 
 778 , 157 , 3611 
 524 , 237 , 377 
 915 , 271 , 9789 
 138 , 123 , 3733 
 508 , 121 , 7173 
 452 , 252 , 4141 
 136 , 239 , 9941 
 600 , 219 , 7038 
 184 , 199 , 7923 
 485 , 171 , 4366 
 515 , 124 , 5748 
 576 , 66 , 2543 
 333 , 97 , 6518 
 488 , 246 , 8020 
 490 , 4 ,  
 474 , 221 , 3758 
 223 , 151 , 7478 
 110 , 231 , 1938 
 456 , 115 , 6842 
 84 , 195 , 5582 
 529 , 120 , 5919 
 551 , 81 , 84 
 826 , 107 , 533 
 536 , 167 , 2305 
 893 , 113 , 6876 
 758 , 191 , 7242 
 398 , 158 , 6066 
 47 , 53 , 6714 
 288 , 9 , 8739 
 25 , 211 , 5056 
 419 , 162 , 6132 
 96 , 193 , 4316 
 693 , 109 , 1075 
 222 , 86 , 3122 
 314 , 280 , 8215 
 917 , 224 , 8099 
 427 , 276 , 8384 
 977 , 9 , 1151 
 552 , 235 , 5382 
 996 , 156 , 7796 
 443 , 227 , 4803 
 610 , 9 , 5928 
 969 , 34 , 3220 
 533 , 58 , 9353 
 290 , 250 , 2334 
 115 , 186 , 4491 
 876 , 16 , 4610 
 409 , 116 , 1517 
 535 , 225 , 1112 
 332 , 129 , 4615 
 599 , 231 , 2971 
 388 , 72 , 8923 
 476 , 166 , 1576 
 479 , 136 , 2866 
 436 , 161 , 1876 
 38 , 77 , 1700 
 327 , 131 , 3077 
 6 , 104 , 8073 
 133 , 10 , 2913 
 338 , 214 , 6491 
 495 , 95 , 1107 
 527 , 186 , 7427 
 356 , 211 , 1201 
